companyName;expectedArrivalHour;expectedArrivalDayOfWeek;probabilityOf60Delay
AIR CHINA;0-11;MONDAY;0.0
QATAR AIRWAYS;0-11;MONDAY;0.0
BRUSSELS AIRLINES;0-11;MONDAY;0.0
UNITED AIRLINES;0-11;MONDAY;0.0
UNITED AIRLINES;0-11;MONDAY;0.0
ETIHAD AIRWAYS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
AIR MOLDOVA;0-11;MONDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;MONDAY;0.0
AIR FRANCE;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
LUFTHANSA;0-11;MONDAY;0.0
AUSTRIAN;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
VUELING;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
LUFTHANSA;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
SWISS;0-11;MONDAY;0.0
BRITISH AIRWAYS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
SWISS;0-11;MONDAY;0.0
AIR FRANCE;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
LOT POLISH AIRLINES;0-11;MONDAY;0.0
BRITISH AIRWAYS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
LUFTHANSA;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
SWISS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
SAS SCANDINAVIAN AIRLINES;0-11;MONDAY;0.16666666666666666
AEGEAN AIRLINES;0-11;MONDAY;0.0
TURKISH AIRLINES;0-11;MONDAY;0.0
BRUSSELS AIRLINES;0-11;MONDAY;0.0
MEA MIDDLE EAST AIRLINES;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
ALITALIA;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
BRITISH AIRWAYS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
KLM ROYAL DUTCH AIRLINES;0-11;MONDAY;0.0
AIR FRANCE;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
IBERIA;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
AEROFLOT;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.01515151515151515
SAS SCANDINAVIAN AIRLINES;0-11;MONDAY;0.16666666666666666
EASYJET;0-11;MONDAY;0.01515151515151515
EASYJET;0-11;MONDAY;0.01515151515151515
TAP PORTUGAL;0-11;MONDAY;0.0
TUNISAIR;12-15;MONDAY;0.0
SWISS;12-15;MONDAY;0.0
LUXAIR;12-15;MONDAY;0.0
BRITISH AIRWAYS;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
AIR FRANCE;12-15;MONDAY;0.0
SAS SCANDINAVIAN AIRLINES;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
UKRAINE INTERNATIONAL;12-15;MONDAY;0.0
TAP PORTUGAL;12-15;MONDAY;0.0
SWISS;12-15;MONDAY;0.0
EMIRATES;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
LUFTHANSA;12-15;MONDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
AIR FRANCE;12-15;MONDAY;0.0
TURKISH AIRLINES;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
WIZZ AIR;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
SWISS;12-15;MONDAY;0.0
KUWAIT AIRWAYS;12-15;MONDAY;0.0
LUFTHANSA;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
EASYJET;12-15;MONDAY;0.07317073170731707
IBERIA;12-15;MONDAY;0.0
BRITISH AIRWAYS;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
SAUDIA;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
AIR ALGERIE;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
EASYJET;12-15;MONDAY;0.07317073170731707
SWISS;12-15;MONDAY;0.0
VUELING;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731707
WIZZ AIR;12-15;MONDAY;0.0
EUROWINGS;12-15;MONDAY;0.0
AER LINGUS;12-15;MONDAY;0.0
LUFTHANSA;16-19;MONDAY;0.3333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
AIR FRANCE;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
ROYAL AIR MAROC;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
KLM ROYAL DUTCH AIRLINES;16-19;MONDAY;0.0
BRUSSELS AIRLINES;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
BRITISH AIRWAYS;16-19;MONDAY;0.0
AUSTRIAN;16-19;MONDAY;0.0
LUXAIR;16-19;MONDAY;0.0
SWISS;16-19;MONDAY;0.03846153846153846
EASYJET;16-19;MONDAY;0.1333333333333333
SWISS;16-19;MONDAY;0.03846153846153846
EASYJET;16-19;MONDAY;0.1333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
LUFTHANSA;16-19;MONDAY;0.3333333333333333
ALITALIA;16-19;MONDAY;0.0
AIR FRANCE;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
TURKISH AIRLINES;16-19;MONDAY;0.0
SWISS;16-19;MONDAY;0.03846153846153846
TAP PORTUGAL;16-19;MONDAY;0.5
EASYJET;16-19;MONDAY;0.1333333333333333
SWISS;16-19;MONDAY;0.03846153846153846
VUELING;16-19;MONDAY;0.3333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
BRITISH AIRWAYS;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
SWISS;16-19;MONDAY;0.03846153846153846
EASYJET;16-19;MONDAY;0.1333333333333333
LUFTHANSA;16-19;MONDAY;0.3333333333333333
BRUSSELS AIRLINES;16-19;MONDAY;0.0
FINNAIR;16-19;MONDAY;0.0
SWISS;16-19;MONDAY;0.03846153846153846
EASYJET;16-19;MONDAY;0.1333333333333333
SWISS;16-19;MONDAY;0.03846153846153846
SWISS;16-19;MONDAY;0.03846153846153846
EASYJET;16-19;MONDAY;0.1333333333333333
KLM ROYAL DUTCH AIRLINES;16-19;MONDAY;0.0
LUFTHANSA;16-19;MONDAY;0.3333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
LOT POLISH AIRLINES;16-19;MONDAY;0.3333333333333333
EASYJET;16-19;MONDAY;0.1333333333333333
ADRIA AIRWAYS;16-19;MONDAY;0.0
AUSTRIAN;16-19;MONDAY;0.0
TAP PORTUGAL;16-19;MONDAY;0.5
IBERIA;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.1333333333333333
LUFTHANSA;16-19;MONDAY;0.3333333333333333
SAS SCANDINAVIAN AIRLINES;16-19;MONDAY;0.3333333333333333
EUROWINGS;16-19;MONDAY;0.0
AIR FRANCE;16-19;MONDAY;0.0
EMIRATES;16-19;MONDAY;0.0
SWISS;16-19;MONDAY;0.03846153846153846
BRITISH AIRWAYS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
BRITISH AIRWAYS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
BRUSSELS AIRLINES;20-23;MONDAY;0.3333333333333333
AEROFLOT;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
LUXAIR;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
TURKISH AIRLINES;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
AUSTRIAN;20-23;MONDAY;0.0
BRUSSELS AIRLINES;20-23;MONDAY;0.3333333333333333
AIR FRANCE;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
LUFTHANSA;20-23;MONDAY;0.0
IBERIA;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
KLM ROYAL DUTCH AIRLINES;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
BRITISH AIRWAYS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
SWISS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
EASYJET;20-23;MONDAY;0.21428571428571427
SWISS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
ALITALIA;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.21428571428571427
SWISS;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
TAP PORTUGAL;20-23;MONDAY;0.0
BRUSSELS AIRLINES;0-11;TUESDAY;0.0
UNITED AIRLINES;0-11;TUESDAY;0.0
UNITED AIRLINES;0-11;TUESDAY;0.0
LUXAIR;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
EASYJET;0-11;TUESDAY;0.05555555555555556
EASYJET;0-11;TUESDAY;0.05555555555555556
AIR FRANCE;0-11;TUESDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
SWISS;0-11;TUESDAY;0.0
LUFTHANSA;0-11;TUESDAY;0.0
EUROWINGS;0-11;TUESDAY;0.0
AUSTRIAN;0-11;TUESDAY;0.0
VUELING;0-11;TUESDAY;0.0
LUFTHANSA;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
SWISS;0-11;TUESDAY;0.0
BRITISH AIRWAYS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
SWISS;0-11;TUESDAY;0.0
AIR FRANCE;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
EL AL;0-11;TUESDAY;0.0
LOT POLISH AIRLINES;0-11;TUESDAY;0.0
BRITISH AIRWAYS;0-11;TUESDAY;0.0
AIR CANADA;0-11;TUESDAY;0.0
LUFTHANSA;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
FINNAIR;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
EASYJET;0-11;TUESDAY;0.05555555555555556
SWISS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
SAS SCANDINAVIAN AIRLINES;0-11;TUESDAY;0.0
AEGEAN AIRLINES;0-11;TUESDAY;0.0
BRUSSELS AIRLINES;0-11;TUESDAY;0.0
TURKISH AIRLINES;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
ALITALIA;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
BRITISH AIRWAYS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
KLM ROYAL DUTCH AIRLINES;0-11;TUESDAY;0.0
AIR FRANCE;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
SWISS;0-11;TUESDAY;0.0
SWISS;0-11;TUESDAY;0.0
SWISS;0-11;TUESDAY;0.0
IBERIA;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.05555555555555556
EASYJET;0-11;TUESDAY;0.05555555555555556
EASYJET;0-11;TUESDAY;0.05555555555555556
AEROFLOT;0-11;TUESDAY;0.0
TAP PORTUGAL;0-11;TUESDAY;0.3333333333333333
BRITISH AIRWAYS;12-15;TUESDAY;0.24999999999999997
AIR FRANCE;12-15;TUESDAY;0.0
LUFTHANSA;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
UKRAINE INTERNATIONAL;12-15;TUESDAY;0.0
TAP PORTUGAL;12-15;TUESDAY;0.0
ICELANDAIR;12-15;TUESDAY;0.3333333333333333
EASYJET;12-15;TUESDAY;0.22857142857142854
SWISS;12-15;TUESDAY;0.0
EMIRATES;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
LUFTHANSA;12-15;TUESDAY;0.0
QATAR AIRWAYS;12-15;TUESDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;TUESDAY;0.3333333333333333
EASYJET;12-15;TUESDAY;0.22857142857142854
AIR FRANCE;12-15;TUESDAY;0.0
SWISS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
EGYPTAIR;12-15;TUESDAY;0.0
PEGASUS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
LUFTHANSA;12-15;TUESDAY;0.0
BRITISH AIRWAYS;12-15;TUESDAY;0.24999999999999997
IBERIA;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
EASYJET;12-15;TUESDAY;0.22857142857142854
SAUDIA;12-15;TUESDAY;0.0
SWISS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
EASYJET;12-15;TUESDAY;0.22857142857142854
BELAVIA;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.22857142857142854
EUROWINGS;12-15;TUESDAY;0.3333333333333333
AER LINGUS;12-15;TUESDAY;0.0
LUFTHANSA;16-19;TUESDAY;0.15384615384615383
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
AIR FRANCE;16-19;TUESDAY;0.1111111111111111
EASYJET;16-19;TUESDAY;0.23076923076923075
BRUSSELS AIRLINES;16-19;TUESDAY;0.0
KLM ROYAL DUTCH AIRLINES;16-19;TUESDAY;0.16666666666666666
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
BRITISH AIRWAYS;16-19;TUESDAY;0.3333333333333333
LUXAIR;16-19;TUESDAY;0.0
AUSTRIAN;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.2173913043478261
SWISS;16-19;TUESDAY;0.2173913043478261
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
ALITALIA;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.2173913043478261
AIR FRANCE;16-19;TUESDAY;0.1111111111111111
LUFTHANSA;16-19;TUESDAY;0.15384615384615383
EASYJET;16-19;TUESDAY;0.23076923076923075
TURKISH AIRLINES;16-19;TUESDAY;0.0
TAP PORTUGAL;16-19;TUESDAY;0.3333333333333333
SWISS;16-19;TUESDAY;0.2173913043478261
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
VUELING;16-19;TUESDAY;0.3333333333333333
IBERIA;16-19;TUESDAY;0.0
BRITISH AIRWAYS;16-19;TUESDAY;0.3333333333333333
LUFTHANSA;16-19;TUESDAY;0.15384615384615383
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
BRUSSELS AIRLINES;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.2173913043478261
EASYJET;16-19;TUESDAY;0.23076923076923075
EASYJET;16-19;TUESDAY;0.23076923076923075
AIR BALTIC;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.2173913043478261
EASYJET;16-19;TUESDAY;0.23076923076923075
SWISS;16-19;TUESDAY;0.2173913043478261
KLM ROYAL DUTCH AIRLINES;16-19;TUESDAY;0.16666666666666666
LUFTHANSA;16-19;TUESDAY;0.15384615384615383
EASYJET;16-19;TUESDAY;0.23076923076923075
LOT POLISH AIRLINES;16-19;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.23076923076923075
ADRIA AIRWAYS;16-19;TUESDAY;0.49999999999999994
AUSTRIAN;16-19;TUESDAY;0.0
TAP PORTUGAL;16-19;TUESDAY;0.3333333333333333
EASYJET;16-19;TUESDAY;0.23076923076923075
SAS SCANDINAVIAN AIRLINES;16-19;TUESDAY;0.0
LUFTHANSA;16-19;TUESDAY;0.15384615384615383
EUROWINGS;16-19;TUESDAY;0.49999999999999994
AIR FRANCE;16-19;TUESDAY;0.1111111111111111
NORWEGIAN;16-19;TUESDAY;0.3333333333333333
SWISS;16-19;TUESDAY;0.2173913043478261
BRITISH AIRWAYS;20-23;TUESDAY;0.24999999999999997
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
BRITISH AIRWAYS;20-23;TUESDAY;0.24999999999999997
BRUSSELS AIRLINES;20-23;TUESDAY;0.3333333333333333
AEROFLOT;20-23;TUESDAY;0.0
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
LUXAIR;20-23;TUESDAY;0.0
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
SWISS;20-23;TUESDAY;0.05263157894736842
SWISS;20-23;TUESDAY;0.05263157894736842
AUSTRIAN;20-23;TUESDAY;0.0
SWISS;20-23;TUESDAY;0.05263157894736842
AIR FRANCE;20-23;TUESDAY;0.0
BRUSSELS AIRLINES;20-23;TUESDAY;0.3333333333333333
SWISS;20-23;TUESDAY;0.05263157894736842
IBERIA;20-23;TUESDAY;0.0
LUFTHANSA;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
KLM ROYAL DUTCH AIRLINES;20-23;TUESDAY;0.0
BRITISH AIRWAYS;20-23;TUESDAY;0.24999999999999997
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
EASYJET;20-23;TUESDAY;0.16666666666666666
SWISS;20-23;TUESDAY;0.05263157894736842
ALITALIA;20-23;TUESDAY;0.0
SWISS;20-23;TUESDAY;0.05263157894736842
LUFTHANSA;20-23;TUESDAY;0.16666666666666666
SWISS;20-23;TUESDAY;0.05263157894736842
QATAR AIRWAYS;0-11;WEDNESDAY;0.0
BRUSSELS AIRLINES;0-11;WEDNESDAY;0.0
UNITED AIRLINES;0-11;WEDNESDAY;0.16666666666666666
ETIHAD AIRWAYS;0-11;WEDNESDAY;0.0
UNITED AIRLINES;0-11;WEDNESDAY;0.16666666666666666
LUXAIR;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
AIR FRANCE;0-11;WEDNESDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;0-11;WEDNESDAY;0.0
LUFTHANSA;0-11;WEDNESDAY;0.0
EUROWINGS;0-11;WEDNESDAY;0.0
AUSTRIAN;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
VUELING;0-11;WEDNESDAY;0.0
LUFTHANSA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;0-11;WEDNESDAY;0.0
BRITISH AIRWAYS;0-11;WEDNESDAY;0.1111111111111111
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;0-11;WEDNESDAY;0.0
AIR FRANCE;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
LOT POLISH AIRLINES;0-11;WEDNESDAY;0.0
BRITISH AIRWAYS;0-11;WEDNESDAY;0.1111111111111111
AIR CANADA;0-11;WEDNESDAY;0.0
LUFTHANSA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;0-11;WEDNESDAY;0.0
SAS SCANDINAVIAN AIRLINES;0-11;WEDNESDAY;0.0
MEA MIDDLE EAST AIRLINES;0-11;WEDNESDAY;0.0
TURKISH AIRLINES;0-11;WEDNESDAY;0.0
BRUSSELS AIRLINES;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
ALITALIA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
BRITISH AIRWAYS;0-11;WEDNESDAY;0.1111111111111111
AIR FRANCE;0-11;WEDNESDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;0-11;WEDNESDAY;0.0
SWISS;0-11;WEDNESDAY;0.0
IBERIA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;0-11;WEDNESDAY;0.0
AEROFLOT;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
TAP PORTUGAL;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.049999999999999996
SWISS;12-15;WEDNESDAY;0.0
LUXAIR;12-15;WEDNESDAY;0.0
BRITISH AIRWAYS;12-15;WEDNESDAY;0.16666666666666666
AIR FRANCE;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
UKRAINE INTERNATIONAL;12-15;WEDNESDAY;0.24999999999999997
EASYJET;12-15;WEDNESDAY;0.0
TAP PORTUGAL;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EMIRATES;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
AIR FRANCE;12-15;WEDNESDAY;0.0
TURKISH AIRLINES;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
IBERIA;12-15;WEDNESDAY;0.0
BRITISH AIRWAYS;12-15;WEDNESDAY;0.16666666666666666
SAUDIA;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
AEGEAN AIRLINES;12-15;WEDNESDAY;0.0
ROYAL AIR MAROC;12-15;WEDNESDAY;0.0
EUROWINGS;12-15;WEDNESDAY;0.0
AER LINGUS;12-15;WEDNESDAY;0.0
LUFTHANSA;16-19;WEDNESDAY;0.19999999999999998
EASYJET;16-19;WEDNESDAY;0.04651162790697674
AIR FRANCE;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.04651162790697674
EASYJET;16-19;WEDNESDAY;0.04651162790697674
EASYJET;16-19;WEDNESDAY;0.04651162790697674
KLM ROYAL DUTCH AIRLINES;16-19;WEDNESDAY;0.19999999999999998
BRUSSELS AIRLINES;16-19;WEDNESDAY;0.0
BRITISH AIRWAYS;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.04651162790697674
LUXAIR;16-19;WEDNESDAY;0.0
AUSTRIAN;16-19;WEDNESDAY;0.19999999999999998
SWISS;16-19;WEDNESDAY;0.17647058823529413
SWISS;16-19;WEDNESDAY;0.17647058823529413
EASYJET;16-19;WEDNESDAY;0.04651162790697674
EASYJET;16-19;WEDNESDAY;0.04651162790697674
EASYJET;16-19;WEDNESDAY;0.04651162790697674
ALITALIA;16-19;WEDNESDAY;0.3333333333333333
AIR FRANCE;16-19;WEDNESDAY;0.0
LUFTHANSA;16-19;WEDNESDAY;0.19999999999999998
EASYJET;16-19;WEDNESDAY;0.04651162790697674
TAP PORTUGAL;16-19;WEDNESDAY;0.3333333333333333
TURKISH AIRLINES;16-19;WEDNESDAY;0.0
SWISS;16-19;WEDNESDAY;0.17647058823529413
EASYJET;16-19;WEDNESDAY;0.04651162790697674
EASYJET;16-19;WEDNESDAY;0.04651162790697674
VUELING;16-19;WEDNESDAY;0.9999999999999999
IBERIA;16-19;WEDNESDAY;0.0
LUFTHANSA;16-19;WEDNESDAY;0.19999999999999998
BRITISH AIRWAYS;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.04651162790697674
FINNAIR;16-19;WEDNESDAY;0.0
BRUSSELS AIRLINES;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.04651162790697674
SWISS;16-19;WEDNESDAY;0.17647058823529413
EASYJET;16-19;WEDNESDAY;0.04651162790697674
SWISS;16-19;WEDNESDAY;0.17647058823529413
SWISS;16-19;WEDNESDAY;0.17647058823529413
EASYJET;16-19;WEDNESDAY;0.04651162790697674
KLM ROYAL DUTCH AIRLINES;16-19;WEDNESDAY;0.19999999999999998
SWISS;16-19;WEDNESDAY;0.17647058823529413
LUFTHANSA;16-19;WEDNESDAY;0.19999999999999998
EASYJET;16-19;WEDNESDAY;0.04651162790697674
LOT POLISH AIRLINES;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.04651162790697674
TUNISAIR;16-19;WEDNESDAY;0.0
AUSTRIAN;16-19;WEDNESDAY;0.19999999999999998
LUFTHANSA;16-19;WEDNESDAY;0.19999999999999998
SAS SCANDINAVIAN AIRLINES;16-19;WEDNESDAY;0.0
