companyName;expectedArrivalHour;expectedArrivalDayOfWeek;probabilityOf60Delay
AIR CHINA;0-11;MONDAY;0.0
QATAR AIRWAYS;0-11;MONDAY;0.0
BRUSSELS AIRLINES;0-11;MONDAY;0.0
UNITED AIRLINES;0-11;MONDAY;0.0
UNITED AIRLINES;0-11;MONDAY;0.0
ETIHAD AIRWAYS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
EASYJET;0-11;MONDAY;0.015151515151515152
EASYJET;0-11;MONDAY;0.015151515151515152
AIR MOLDOVA;0-11;MONDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;MONDAY;0.0
AIR FRANCE;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
LUFTHANSA;0-11;MONDAY;0.0
AUSTRIAN;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
VUELING;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
LUFTHANSA;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
EASYJET;0-11;MONDAY;0.015151515151515152
SWISS;0-11;MONDAY;0.0
BRITISH AIRWAYS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
EASYJET;0-11;MONDAY;0.015151515151515152
SWISS;0-11;MONDAY;0.0
AIR FRANCE;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
LOT POLISH AIRLINES;0-11;MONDAY;0.0
BRITISH AIRWAYS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
LUFTHANSA;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
SWISS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
SAS SCANDINAVIAN AIRLINES;0-11;MONDAY;0.16666666666666669
AEGEAN AIRLINES;0-11;MONDAY;0.0
TURKISH AIRLINES;0-11;MONDAY;0.0
BRUSSELS AIRLINES;0-11;MONDAY;0.0
MEA MIDDLE EAST AIRLINES;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
ALITALIA;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
BRITISH AIRWAYS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
KLM ROYAL DUTCH AIRLINES;0-11;MONDAY;0.0
AIR FRANCE;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
IBERIA;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
EASYJET;0-11;MONDAY;0.015151515151515152
EASYJET;0-11;MONDAY;0.015151515151515152
AEROFLOT;0-11;MONDAY;0.0
SWISS;0-11;MONDAY;0.0
EASYJET;0-11;MONDAY;0.015151515151515152
SAS SCANDINAVIAN AIRLINES;0-11;MONDAY;0.16666666666666669
EASYJET;0-11;MONDAY;0.015151515151515152
EASYJET;0-11;MONDAY;0.015151515151515152
TAP PORTUGAL;0-11;MONDAY;0.0
TUNISAIR;12-15;MONDAY;0.0
SWISS;12-15;MONDAY;0.0
LUXAIR;12-15;MONDAY;0.0
BRITISH AIRWAYS;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731708
AIR FRANCE;12-15;MONDAY;0.0
SAS SCANDINAVIAN AIRLINES;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731708
UKRAINE INTERNATIONAL;12-15;MONDAY;0.0
TAP PORTUGAL;12-15;MONDAY;0.0
SWISS;12-15;MONDAY;0.0
EMIRATES;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731708
LUFTHANSA;12-15;MONDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731708
AIR FRANCE;12-15;MONDAY;0.0
TURKISH AIRLINES;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731708
WIZZ AIR;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731708
SWISS;12-15;MONDAY;0.0
KUWAIT AIRWAYS;12-15;MONDAY;0.0
LUFTHANSA;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731708
EASYJET;12-15;MONDAY;0.07317073170731708
IBERIA;12-15;MONDAY;0.0
BRITISH AIRWAYS;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731708
SAUDIA;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731708
AIR ALGERIE;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731708
EASYJET;12-15;MONDAY;0.07317073170731708
SWISS;12-15;MONDAY;0.0
VUELING;12-15;MONDAY;0.0
EASYJET;12-15;MONDAY;0.07317073170731708
WIZZ AIR;12-15;MONDAY;0.0
EUROWINGS;12-15;MONDAY;0.0
AER LINGUS;12-15;MONDAY;0.0
LUFTHANSA;16-19;MONDAY;0.33333333333333337
EASYJET;16-19;MONDAY;0.13333333333333333
AIR FRANCE;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.13333333333333333
EASYJET;16-19;MONDAY;0.13333333333333333
ROYAL AIR MAROC;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.13333333333333333
KLM ROYAL DUTCH AIRLINES;16-19;MONDAY;0.0
BRUSSELS AIRLINES;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.13333333333333333
BRITISH AIRWAYS;16-19;MONDAY;0.0
AUSTRIAN;16-19;MONDAY;0.0
LUXAIR;16-19;MONDAY;0.0
SWISS;16-19;MONDAY;0.038461538461538464
EASYJET;16-19;MONDAY;0.13333333333333333
SWISS;16-19;MONDAY;0.038461538461538464
EASYJET;16-19;MONDAY;0.13333333333333333
EASYJET;16-19;MONDAY;0.13333333333333333
LUFTHANSA;16-19;MONDAY;0.33333333333333337
ALITALIA;16-19;MONDAY;0.0
AIR FRANCE;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.13333333333333333
EASYJET;16-19;MONDAY;0.13333333333333333
TURKISH AIRLINES;16-19;MONDAY;0.0
SWISS;16-19;MONDAY;0.038461538461538464
TAP PORTUGAL;16-19;MONDAY;0.5000000000000001
EASYJET;16-19;MONDAY;0.13333333333333333
SWISS;16-19;MONDAY;0.038461538461538464
VUELING;16-19;MONDAY;0.33333333333333337
EASYJET;16-19;MONDAY;0.13333333333333333
EASYJET;16-19;MONDAY;0.13333333333333333
BRITISH AIRWAYS;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.13333333333333333
SWISS;16-19;MONDAY;0.038461538461538464
EASYJET;16-19;MONDAY;0.13333333333333333
LUFTHANSA;16-19;MONDAY;0.33333333333333337
BRUSSELS AIRLINES;16-19;MONDAY;0.0
FINNAIR;16-19;MONDAY;0.0
SWISS;16-19;MONDAY;0.038461538461538464
EASYJET;16-19;MONDAY;0.13333333333333333
SWISS;16-19;MONDAY;0.038461538461538464
SWISS;16-19;MONDAY;0.038461538461538464
EASYJET;16-19;MONDAY;0.13333333333333333
KLM ROYAL DUTCH AIRLINES;16-19;MONDAY;0.0
LUFTHANSA;16-19;MONDAY;0.33333333333333337
EASYJET;16-19;MONDAY;0.13333333333333333
LOT POLISH AIRLINES;16-19;MONDAY;0.33333333333333337
EASYJET;16-19;MONDAY;0.13333333333333333
ADRIA AIRWAYS;16-19;MONDAY;0.0
AUSTRIAN;16-19;MONDAY;0.0
TAP PORTUGAL;16-19;MONDAY;0.5000000000000001
IBERIA;16-19;MONDAY;0.0
EASYJET;16-19;MONDAY;0.13333333333333333
LUFTHANSA;16-19;MONDAY;0.33333333333333337
SAS SCANDINAVIAN AIRLINES;16-19;MONDAY;0.33333333333333337
EUROWINGS;16-19;MONDAY;0.0
AIR FRANCE;16-19;MONDAY;0.0
EMIRATES;16-19;MONDAY;0.0
SWISS;16-19;MONDAY;0.038461538461538464
BRITISH AIRWAYS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.2142857142857143
BRITISH AIRWAYS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.2142857142857143
BRUSSELS AIRLINES;20-23;MONDAY;0.33333333333333337
AEROFLOT;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.2142857142857143
EASYJET;20-23;MONDAY;0.2142857142857143
LUXAIR;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.2142857142857143
EASYJET;20-23;MONDAY;0.2142857142857143
EASYJET;20-23;MONDAY;0.2142857142857143
EASYJET;20-23;MONDAY;0.2142857142857143
TURKISH AIRLINES;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
AUSTRIAN;20-23;MONDAY;0.0
BRUSSELS AIRLINES;20-23;MONDAY;0.33333333333333337
AIR FRANCE;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.2142857142857143
LUFTHANSA;20-23;MONDAY;0.0
IBERIA;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.2142857142857143
KLM ROYAL DUTCH AIRLINES;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.2142857142857143
BRITISH AIRWAYS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.2142857142857143
EASYJET;20-23;MONDAY;0.2142857142857143
EASYJET;20-23;MONDAY;0.2142857142857143
EASYJET;20-23;MONDAY;0.2142857142857143
EASYJET;20-23;MONDAY;0.2142857142857143
EASYJET;20-23;MONDAY;0.2142857142857143
SWISS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.2142857142857143
EASYJET;20-23;MONDAY;0.2142857142857143
EASYJET;20-23;MONDAY;0.2142857142857143
SWISS;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.2142857142857143
ALITALIA;20-23;MONDAY;0.0
EASYJET;20-23;MONDAY;0.2142857142857143
SWISS;20-23;MONDAY;0.0
SWISS;20-23;MONDAY;0.0
TAP PORTUGAL;20-23;MONDAY;0.0
BRUSSELS AIRLINES;0-11;TUESDAY;0.0
UNITED AIRLINES;0-11;TUESDAY;0.0
UNITED AIRLINES;0-11;TUESDAY;0.0
LUXAIR;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
EASYJET;0-11;TUESDAY;0.055555555555555566
EASYJET;0-11;TUESDAY;0.055555555555555566
AIR FRANCE;0-11;TUESDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
SWISS;0-11;TUESDAY;0.0
LUFTHANSA;0-11;TUESDAY;0.0
EUROWINGS;0-11;TUESDAY;0.0
AUSTRIAN;0-11;TUESDAY;0.0
VUELING;0-11;TUESDAY;0.0
LUFTHANSA;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
SWISS;0-11;TUESDAY;0.0
BRITISH AIRWAYS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
SWISS;0-11;TUESDAY;0.0
AIR FRANCE;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
EL AL;0-11;TUESDAY;0.0
LOT POLISH AIRLINES;0-11;TUESDAY;0.0
BRITISH AIRWAYS;0-11;TUESDAY;0.0
AIR CANADA;0-11;TUESDAY;0.0
LUFTHANSA;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
FINNAIR;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
EASYJET;0-11;TUESDAY;0.055555555555555566
SWISS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
SAS SCANDINAVIAN AIRLINES;0-11;TUESDAY;0.0
AEGEAN AIRLINES;0-11;TUESDAY;0.0
BRUSSELS AIRLINES;0-11;TUESDAY;0.0
TURKISH AIRLINES;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
ALITALIA;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
BRITISH AIRWAYS;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
KLM ROYAL DUTCH AIRLINES;0-11;TUESDAY;0.0
AIR FRANCE;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
SWISS;0-11;TUESDAY;0.0
SWISS;0-11;TUESDAY;0.0
SWISS;0-11;TUESDAY;0.0
IBERIA;0-11;TUESDAY;0.0
EASYJET;0-11;TUESDAY;0.055555555555555566
EASYJET;0-11;TUESDAY;0.055555555555555566
EASYJET;0-11;TUESDAY;0.055555555555555566
AEROFLOT;0-11;TUESDAY;0.0
TAP PORTUGAL;0-11;TUESDAY;0.33333333333333337
BRITISH AIRWAYS;12-15;TUESDAY;0.25
AIR FRANCE;12-15;TUESDAY;0.0
LUFTHANSA;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
UKRAINE INTERNATIONAL;12-15;TUESDAY;0.0
TAP PORTUGAL;12-15;TUESDAY;0.0
ICELANDAIR;12-15;TUESDAY;0.33333333333333337
EASYJET;12-15;TUESDAY;0.2285714285714286
SWISS;12-15;TUESDAY;0.0
EMIRATES;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
LUFTHANSA;12-15;TUESDAY;0.0
QATAR AIRWAYS;12-15;TUESDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;TUESDAY;0.33333333333333337
EASYJET;12-15;TUESDAY;0.2285714285714286
AIR FRANCE;12-15;TUESDAY;0.0
SWISS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
EGYPTAIR;12-15;TUESDAY;0.0
PEGASUS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
LUFTHANSA;12-15;TUESDAY;0.0
BRITISH AIRWAYS;12-15;TUESDAY;0.25
IBERIA;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
EASYJET;12-15;TUESDAY;0.2285714285714286
SAUDIA;12-15;TUESDAY;0.0
SWISS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
EASYJET;12-15;TUESDAY;0.2285714285714286
BELAVIA;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
EUROWINGS;12-15;TUESDAY;0.33333333333333337
AER LINGUS;12-15;TUESDAY;0.0
LUFTHANSA;16-19;TUESDAY;0.15384615384615385
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
AIR FRANCE;16-19;TUESDAY;0.11111111111111112
EASYJET;16-19;TUESDAY;0.2307692307692308
BRUSSELS AIRLINES;16-19;TUESDAY;0.0
KLM ROYAL DUTCH AIRLINES;16-19;TUESDAY;0.16666666666666669
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
BRITISH AIRWAYS;16-19;TUESDAY;0.33333333333333337
LUXAIR;16-19;TUESDAY;0.0
AUSTRIAN;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.21739130434782614
SWISS;16-19;TUESDAY;0.21739130434782614
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
ALITALIA;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.21739130434782614
AIR FRANCE;16-19;TUESDAY;0.11111111111111112
LUFTHANSA;16-19;TUESDAY;0.15384615384615385
EASYJET;16-19;TUESDAY;0.2307692307692308
TURKISH AIRLINES;16-19;TUESDAY;0.0
TAP PORTUGAL;16-19;TUESDAY;0.33333333333333337
SWISS;16-19;TUESDAY;0.21739130434782614
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
VUELING;16-19;TUESDAY;0.33333333333333337
IBERIA;16-19;TUESDAY;0.0
BRITISH AIRWAYS;16-19;TUESDAY;0.33333333333333337
LUFTHANSA;16-19;TUESDAY;0.15384615384615385
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
BRUSSELS AIRLINES;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.21739130434782614
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
AIR BALTIC;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.21739130434782614
EASYJET;16-19;TUESDAY;0.2307692307692308
SWISS;16-19;TUESDAY;0.21739130434782614
KLM ROYAL DUTCH AIRLINES;16-19;TUESDAY;0.16666666666666669
LUFTHANSA;16-19;TUESDAY;0.15384615384615385
EASYJET;16-19;TUESDAY;0.2307692307692308
LOT POLISH AIRLINES;16-19;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.2307692307692308
ADRIA AIRWAYS;16-19;TUESDAY;0.5
AUSTRIAN;16-19;TUESDAY;0.0
TAP PORTUGAL;16-19;TUESDAY;0.33333333333333337
EASYJET;16-19;TUESDAY;0.2307692307692308
SAS SCANDINAVIAN AIRLINES;16-19;TUESDAY;0.0
LUFTHANSA;16-19;TUESDAY;0.15384615384615385
EUROWINGS;16-19;TUESDAY;0.5
AIR FRANCE;16-19;TUESDAY;0.11111111111111112
NORWEGIAN;16-19;TUESDAY;0.33333333333333337
SWISS;16-19;TUESDAY;0.21739130434782614
BRITISH AIRWAYS;20-23;TUESDAY;0.25
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
BRITISH AIRWAYS;20-23;TUESDAY;0.25
BRUSSELS AIRLINES;20-23;TUESDAY;0.33333333333333337
AEROFLOT;20-23;TUESDAY;0.0
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
LUXAIR;20-23;TUESDAY;0.0
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
SWISS;20-23;TUESDAY;0.052631578947368425
SWISS;20-23;TUESDAY;0.052631578947368425
AUSTRIAN;20-23;TUESDAY;0.0
SWISS;20-23;TUESDAY;0.052631578947368425
AIR FRANCE;20-23;TUESDAY;0.0
BRUSSELS AIRLINES;20-23;TUESDAY;0.33333333333333337
SWISS;20-23;TUESDAY;0.052631578947368425
IBERIA;20-23;TUESDAY;0.0
LUFTHANSA;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
KLM ROYAL DUTCH AIRLINES;20-23;TUESDAY;0.0
BRITISH AIRWAYS;20-23;TUESDAY;0.25
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
SWISS;20-23;TUESDAY;0.052631578947368425
ALITALIA;20-23;TUESDAY;0.0
SWISS;20-23;TUESDAY;0.052631578947368425
LUFTHANSA;20-23;TUESDAY;0.16666666666666669
SWISS;20-23;TUESDAY;0.052631578947368425
QATAR AIRWAYS;0-11;WEDNESDAY;0.0
BRUSSELS AIRLINES;0-11;WEDNESDAY;0.0
UNITED AIRLINES;0-11;WEDNESDAY;0.16666666666666669
ETIHAD AIRWAYS;0-11;WEDNESDAY;0.0
UNITED AIRLINES;0-11;WEDNESDAY;0.16666666666666669
LUXAIR;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
AIR FRANCE;0-11;WEDNESDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
SWISS;0-11;WEDNESDAY;0.0
LUFTHANSA;0-11;WEDNESDAY;0.0
EUROWINGS;0-11;WEDNESDAY;0.0
AUSTRIAN;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
VUELING;0-11;WEDNESDAY;0.0
LUFTHANSA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
SWISS;0-11;WEDNESDAY;0.0
BRITISH AIRWAYS;0-11;WEDNESDAY;0.11111111111111112
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
SWISS;0-11;WEDNESDAY;0.0
AIR FRANCE;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
LOT POLISH AIRLINES;0-11;WEDNESDAY;0.0
BRITISH AIRWAYS;0-11;WEDNESDAY;0.11111111111111112
AIR CANADA;0-11;WEDNESDAY;0.0
LUFTHANSA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
SWISS;0-11;WEDNESDAY;0.0
SAS SCANDINAVIAN AIRLINES;0-11;WEDNESDAY;0.0
MEA MIDDLE EAST AIRLINES;0-11;WEDNESDAY;0.0
TURKISH AIRLINES;0-11;WEDNESDAY;0.0
BRUSSELS AIRLINES;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
ALITALIA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
BRITISH AIRWAYS;0-11;WEDNESDAY;0.11111111111111112
AIR FRANCE;0-11;WEDNESDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
SWISS;0-11;WEDNESDAY;0.0
SWISS;0-11;WEDNESDAY;0.0
IBERIA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
SWISS;0-11;WEDNESDAY;0.0
AEROFLOT;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
TAP PORTUGAL;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
SWISS;12-15;WEDNESDAY;0.0
LUXAIR;12-15;WEDNESDAY;0.0
BRITISH AIRWAYS;12-15;WEDNESDAY;0.16666666666666669
AIR FRANCE;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
UKRAINE INTERNATIONAL;12-15;WEDNESDAY;0.25
EASYJET;12-15;WEDNESDAY;0.0
TAP PORTUGAL;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EMIRATES;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
AIR FRANCE;12-15;WEDNESDAY;0.0
TURKISH AIRLINES;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
IBERIA;12-15;WEDNESDAY;0.0
BRITISH AIRWAYS;12-15;WEDNESDAY;0.16666666666666669
SAUDIA;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
AEGEAN AIRLINES;12-15;WEDNESDAY;0.0
ROYAL AIR MAROC;12-15;WEDNESDAY;0.0
EUROWINGS;12-15;WEDNESDAY;0.0
AER LINGUS;12-15;WEDNESDAY;0.0
LUFTHANSA;16-19;WEDNESDAY;0.16666666666666669
EASYJET;16-19;WEDNESDAY;0.09259259259259262
AIR FRANCE;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.09259259259259262
EASYJET;16-19;WEDNESDAY;0.09259259259259262
EASYJET;16-19;WEDNESDAY;0.09259259259259262
KLM ROYAL DUTCH AIRLINES;16-19;WEDNESDAY;0.16666666666666669
BRUSSELS AIRLINES;16-19;WEDNESDAY;0.0
BRITISH AIRWAYS;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.09259259259259262
LUXAIR;16-19;WEDNESDAY;0.0
AUSTRIAN;16-19;WEDNESDAY;0.16666666666666669
SWISS;16-19;WEDNESDAY;0.18181818181818185
SWISS;16-19;WEDNESDAY;0.18181818181818185
EASYJET;16-19;WEDNESDAY;0.09259259259259262
EASYJET;16-19;WEDNESDAY;0.09259259259259262
EASYJET;16-19;WEDNESDAY;0.09259259259259262
ALITALIA;16-19;WEDNESDAY;0.33333333333333337
AIR FRANCE;16-19;WEDNESDAY;0.0
LUFTHANSA;16-19;WEDNESDAY;0.16666666666666669
EASYJET;16-19;WEDNESDAY;0.09259259259259262
TAP PORTUGAL;16-19;WEDNESDAY;0.33333333333333337
TURKISH AIRLINES;16-19;WEDNESDAY;0.0
SWISS;16-19;WEDNESDAY;0.18181818181818185
EASYJET;16-19;WEDNESDAY;0.09259259259259262
EASYJET;16-19;WEDNESDAY;0.09259259259259262
VUELING;16-19;WEDNESDAY;1.0
IBERIA;16-19;WEDNESDAY;0.0
LUFTHANSA;16-19;WEDNESDAY;0.16666666666666669
BRITISH AIRWAYS;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.09259259259259262
FINNAIR;16-19;WEDNESDAY;0.0
BRUSSELS AIRLINES;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.09259259259259262
SWISS;16-19;WEDNESDAY;0.18181818181818185
EASYJET;16-19;WEDNESDAY;0.09259259259259262
SWISS;16-19;WEDNESDAY;0.18181818181818185
SWISS;16-19;WEDNESDAY;0.18181818181818185
EASYJET;16-19;WEDNESDAY;0.09259259259259262
KLM ROYAL DUTCH AIRLINES;16-19;WEDNESDAY;0.16666666666666669
SWISS;16-19;WEDNESDAY;0.18181818181818185
LUFTHANSA;16-19;WEDNESDAY;0.16666666666666669
EASYJET;16-19;WEDNESDAY;0.09259259259259262
LOT POLISH AIRLINES;16-19;WEDNESDAY;0.33333333333333337
EASYJET;16-19;WEDNESDAY;0.09259259259259262
TUNISAIR;16-19;WEDNESDAY;0.0
AUSTRIAN;16-19;WEDNESDAY;0.16666666666666669
LUFTHANSA;16-19;WEDNESDAY;0.16666666666666669
SAS SCANDINAVIAN AIRLINES;16-19;WEDNESDAY;0.33333333333333337
EASYJET;16-19;WEDNESDAY;0.09259259259259262
EUROWINGS;16-19;WEDNESDAY;0.33333333333333337
AIR FRANCE;16-19;WEDNESDAY;0.0
SWISS;16-19;WEDNESDAY;0.18181818181818185
EASYJET;20-23;WEDNESDAY;0.16176470588235298
