Expected Arrival Date;Effective Arrival Date;Starting Airport;Airline;Flight number;Flight status;ExpectedDelay;Arrival Date Delta [minutes]
27.05.18 15:00;27.05.18 16:27;Palma Mallorca;SWISS;LX2169;ARRIVED;;87
27.05.18 15:05;;Nantes;EASYJET;EZS1364;CANCELLED;;
27.05.18 15:15;27.05.18 16:53;Copenhagen;EASYJET;EZS1466;ARRIVED;;98
27.05.18 15:15;27.05.18 21:11;Barcelona;EASYJET;EZS1414;ARRIVED;;356
27.05.18 15:20;;Toulouse;EASYJET;EZS1474;CANCELLED;;
27.05.18 15:25;27.05.18 15:24;Rome FCO;VUELING;VY6944;ARRIVED;;-1
27.05.18 15:35;27.05.18 15:39;Athens;AEGEAN AIRLINES;A3856;ARRIVED;;4
27.05.18 15:35;27.05.18 15:47;London LGW;EASYJET;EZY8464;ARRIVED;;12
27.05.18 15:55;27.05.18 16:30;Dublin;AER LINGUS;EI684;ARRIVED;;35
27.05.18 15:55;27.05.18 16:36;Brindisi;EASYJET;EZS1546;ARRIVED;;41
27.05.18 16:05;27.05.18 16:03;Munich;LUFTHANSA;LH2386;ARRIVED;;-2
27.05.18 16:10;27.05.18 16:39;Moscow DME;SWISS;LX1337;ARRIVED;;29
27.05.18 16:10;27.05.18 17:04;Berlin SXF;EASYJET;EZS1592;ARRIVED;;54
27.05.18 16:15;27.05.18 16:11;Paris CDG;AIR FRANCE;AF1142;ARRIVED;;-4
27.05.18 16:20;27.05.18 16:16;Casablanca;ROYAL AIR MAROC;AT930;ARRIVED;;-4
27.05.18 16:20;27.05.18 18:03;London LGW;EASYJET;EZY8474;ARRIVED;;103
27.05.18 16:30;;Brussels;BRUSSELS AIRLINES;SN2719;CANCELLED;;
27.05.18 16:30;27.05.18 16:46;Luxembourg;LUXAIR;LG8365;ARRIVED;;16
27.05.18 16:30;27.05.18 17:30;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1931;ARRIVED;;60
27.05.18 16:40;27.05.18 16:31;Tel Aviv;EASYJET;EZS1526;ARRIVED;;-9
27.05.18 16:40;27.05.18 16:40;Edinburgh;EASYJET;EZY6907;ARRIVED;;0
27.05.18 16:45;27.05.18 17:10;London LHR;BRITISH AIRWAYS;BA732;ARRIVED;;25
27.05.18 16:45;27.05.18 17:36;Amsterdam;EASYJET;EZY1360;ARRIVED;;51
27.05.18 16:50;27.05.18 17:09;Vienna;AUSTRIAN;OS581;ARRIVED;;19
27.05.18 16:55;27.05.18 16:38;Istanbul IST;TURKISH AIRLINES;TK1919;ARRIVED;;-17
27.05.18 16:55;27.05.18 16:53;London LCY;SWISS;LX435;ARRIVED;;-2
27.05.18 17:00;27.05.18 17:36;London LHR;SWISS;LX355;ARRIVED;;36
27.05.18 17:05;27.05.18 18:33;Palma Mallorca;EASYJET;EZY1516;ARRIVED;;88
27.05.18 17:10;27.05.18 17:08;Rome FCO;ALITALIA;AZ578;ARRIVED;;-2
27.05.18 17:10;27.05.18 17:16;Zurich;SWISS;LX2808;ARRIVED;;6
27.05.18 17:10;27.05.18 17:28;Frankfurt;LUFTHANSA;LH1222;ARRIVED;;18
27.05.18 17:15;27.05.18 17:40;Paris CDG;AIR FRANCE;AF1342;ARRIVED;;25
27.05.18 17:20;27.05.18 17:25;Tunis;TUNISAIR;TU700;ARRIVED;;5
27.05.18 17:20;27.05.18 19:26;Hamburg;EASYJET;EZS1458;ARRIVED;;126
27.05.18 17:30;27.05.18 17:54;Lisbon;TAP PORTUGAL;TP948;ARRIVED;;24
27.05.18 17:30;27.05.18 18:04;Porto;SWISS;LX2079;ARRIVED;;34
27.05.18 17:45;;Barcelona;VUELING;VY6201;CANCELLED;;
27.05.18 17:45;27.05.18 19:56;Vienna;EASYJET;EZS1486;ARRIVED;;131
27.05.18 17:50;;Madrid;IBERIA;IB3486;CANCELLED;;
27.05.18 17:55;27.05.18 18:04;Newcastle;EASYJET;EZY6467;ARRIVED;;9
27.05.18 18:00;27.05.18 18:36;Frankfurt;LUFTHANSA;LH1224;ARRIVED;;36
27.05.18 18:05;;Munich;EASYJET;EZS1314;CANCELLED;;
27.05.18 18:10;27.05.18 18:39;Helsinki;FINNAIR;AY1533;ARRIVED;;29
27.05.18 18:10;27.05.18 18:46;Brussels;BRUSSELS AIRLINES;SN2721;ARRIVED;;36
27.05.18 18:10;27.05.18 20:25;Stockholm;EASYJET;EZS1574;ARRIVED;;135
27.05.18 18:15;27.05.18 18:17;Athens;SWISS;LX1823;ARRIVED;;2
27.05.18 18:15;27.05.18 18:51;London LHR;BRITISH AIRWAYS;BA734;ARRIVED;;36
27.05.18 18:30;27.05.18 18:25;Budapest;EASYJET;EZS1334;ARRIVED;;-5
27.05.18 18:30;27.05.18 19:36;Paris ORY;EASYJET;EZS1394;ARRIVED;;66
27.05.18 18:35;27.05.18 20:22;Rabat;ROYAL AIR MAROC;AT4430;ARRIVED;;107
27.05.18 18:40;;Barcelona;EASYJET;EZS1408;CANCELLED;;
27.05.18 18:40;27.05.18 18:49;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK617;ARRIVED;;9
27.05.18 18:40;27.05.18 18:55;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1933;ARRIVED;;15
27.05.18 18:45;27.05.18 18:52;Frankfurt;LUFTHANSA;LH1226;ARRIVED;;7
27.05.18 18:50;27.05.18 20:47;Zurich;SWISS;LX2810;ARRIVED;;117
27.05.18 18:55;27.05.18 19:15;Warsaw;LOT POLISH AIRLINES;LO415;ARRIVED;;20
27.05.18 19:00;27.05.18 20:44;Nice;EASYJET;EZS1386;ARRIVED;;104
27.05.18 19:00;27.05.18 20:58;Bordeaux;EASYJET;EZS1374;ARRIVED;;118
27.05.18 19:20;27.05.18 19:41;Vienna;AUSTRIAN;OS575;ARRIVED;;21
27.05.18 19:20;27.05.18 19:43;Porto;TAP PORTUGAL;TP942;ARRIVED;;23
27.05.18 19:20;27.05.18 20:43;Lisbon;SWISS;LX2093;ARRIVED;;83
27.05.18 19:25;27.05.18 19:34;Dusseldorf;EUROWINGS;EW9748;ARRIVED;;9
27.05.18 19:25;27.05.18 20:00;Lille;EASYJET;EZS1472;ARRIVED;;35
27.05.18 19:35;27.05.18 19:51;Munich;LUFTHANSA;LH2388;ARRIVED;;16
27.05.18 19:35;27.05.18 20:19;London LGW;EASYJET;EZS8478;ARRIVED;;44
27.05.18 19:35;27.05.18 21:03;Brussels;EASYJET;EZS1536;ARRIVED;;88
27.05.18 19:40;27.05.18 20:54;Paris CDG;AIR FRANCE;AF1042;ARRIVED;;74
27.05.18 19:50;27.05.18 19:22;Dubai;EMIRATES;EK083;ARRIVED;;-28
27.05.18 19:55;27.05.18 21:00;London LHR;SWISS;LX349;ARRIVED;;65
27.05.18 20:15;27.05.18 20:45;London LCY;BRITISH AIRWAYS;BA2287;ARRIVED;;30
27.05.18 20:20;27.05.18 20:29;Berlin SXF;EASYJET;EZY1596;ARRIVED;;9
27.05.18 20:20;27.05.18 20:49;London LHR;BRITISH AIRWAYS;BA736;ARRIVED;;29
27.05.18 20:20;27.05.18 21:11;Barcelona;EASYJET;EZY1406;ARRIVED;;51
27.05.18 20:25;;Bordeaux;EASYJET;EZY1372;CANCELLED;;
27.05.18 20:40;27.05.18 20:33;Moscow SVO;AEROFLOT;SU2382;ARRIVED;;-7
27.05.18 20:45;27.05.18 21:08;Venice;EASYJET;EZY3325;ARRIVED;;23
27.05.18 20:45;27.05.18 23:14;Bristol;EASYJET;EZY6157;ARRIVED;;149
27.05.18 20:55;;London LTN;EASYJET;EZY2061;CANCELLED;;
27.05.18 21:00;27.05.18 21:48;Manchester;EASYJET;EZY1953;ARRIVED;;48
27.05.18 21:05;;London LGW;EASYJET;EZY8480;CANCELLED;;
27.05.18 21:05;27.05.18 22:51;Lisbon;EASYJET;EZY1448;ARRIVED;;106
27.05.18 21:35;27.05.18 21:54;Zurich;SWISS;LX2816;ARRIVED;;19
27.05.18 21:40;27.05.18 21:40;London LCY;SWISS;LX447;ARRIVED;;0
27.05.18 21:50;27.05.18 21:45;Vienna;AUSTRIAN;OS577;ARRIVED;;-5
27.05.18 21:55;27.05.18 23:39;Brussels;BRUSSELS AIRLINES;SN2725;ARRIVED;;104
27.05.18 21:55;27.05.18 23:42;Paris CDG;AIR FRANCE;AF1242;ARRIVED;;107
27.05.18 22:00;27.05.18 22:43;London LHR;SWISS;LX357;ARRIVED;;43
27.05.18 22:05;;Madrid;IBERIA;IB3482;CANCELLED;;
27.05.18 22:05;27.05.18 22:05;Frankfurt;LUFTHANSA;LH1228;ARRIVED;;0
27.05.18 22:15;27.05.18 23:57;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1937;ARRIVED;;102
27.05.18 22:20;27.05.18 23:18;Malaga;SWISS;LX2105;ARRIVED;;58
27.05.18 22:25;;Rome FCO;EASYJET;EZS1346;CANCELLED;;
27.05.18 22:25;27.05.18 23:35;London LHR;BRITISH AIRWAYS;BA738;ARRIVED;;70
27.05.18 22:30;;Porto;EASYJET;EZS1464;CANCELLED;;
27.05.18 22:35;;Madrid;EASYJET;EZS1418;CANCELLED;;
27.05.18 22:45;;Bordeaux;EASYJET;EZS1376;CANCELLED;;
27.05.18 22:45;27.05.18 22:29;Nice;EASYJET;EZS1388;ARRIVED;;-16
27.05.18 22:45;27.05.18 23:25;Barcelona;SWISS;LX1947;ARRIVED;;40
27.05.18 22:50;;Amsterdam;EASYJET;EZS1362;CANCELLED;;
27.05.18 22:50;;Barcelona;EASYJET;EZS1410;CANCELLED;;
27.05.18 22:50;28.05.18 00:23;London LGW;EASYJET;EZS8482;ARRIVED;;93
27.05.18 22:50;27.05.18 23:46;Paris ORY;EASYJET;EZS1392;ARRIVED;;56
27.05.18 22:55;;Sevilla;EASYJET;EZS1530;CANCELLED;;
27.05.18 22:55;28.05.18 00:07;Madrid;SWISS;LX2049;ARRIVED;;72
27.05.18 23:00;;Nantes;EASYJET;EZS1366;CANCELLED;;
27.05.18 23:00;28.05.18 00:13;Brussels;EASYJET;EZS1538;ARRIVED;;73
27.05.18 23:00;28.05.18 00:20;Copenhagen;EASYJET;EZS1470;ARRIVED;;80
27.05.18 23:00;27.05.18 22:46;Rome FCO;ALITALIA;AZ568;ARRIVED;;-14
27.05.18 23:00;27.05.18 22:59;Munich;LUFTHANSA;LH2390;ARRIVED;;-1
27.05.18 23:15;;Venice;EASYJET;EZS3328;CANCELLED;;
27.05.18 23:15;28.05.18 00:10;Nice;SWISS;LX529;ARRIVED;;55
27.05.18 23:25;;Zurich;SWISS;LX2818;CANCELLED;;
27.05.18 23:45;27.05.18 23:55;Lisbon;TAP PORTUGAL;TP946;ARRIVED;;10
28.05.18 07:15;28.05.18 06:33;Doha;QATAR AIRWAYS;QR101;ARRIVED;;-42
28.05.18 07:15;28.05.18 06:40;Beijing;AIR CHINA;CA861;ARRIVED;;-35
28.05.18 07:35;28.05.18 07:36;Brussels;BRUSSELS AIRLINES;SN2711;ARRIVED;;1
28.05.18 07:40;28.05.18 08:02;Washington;UNITED AIRLINES;UA974;ARRIVED;;22
28.05.18 07:45;28.05.18 07:04;Abu Dhabi;ETIHAD AIRWAYS;EY051;ARRIVED;;-41
28.05.18 07:45;28.05.18 07:32;Newark;UNITED AIRLINES;UA956;ARRIVED;;-13
28.05.18 07:45;28.05.18 07:34;Luxembourg;LUXAIR;LG8361;ARRIVED;;-11
28.05.18 08:00;28.05.18 07:44;Nice;EASYJET;EZY1378;ARRIVED;;-16
28.05.18 08:10;28.05.18 08:13;Toulouse;EASYJET;EZS9474;ARRIVED;;3
28.05.18 08:15;28.05.18 07:54;Barcelona;EASYJET;EZY1404;ARRIVED;;-21
28.05.18 08:20;28.05.18 07:46;Chisinau;AIR MOLDOVA;9U451;ARRIVED;;-34
28.05.18 08:20;28.05.18 08:08;Paris CDG;AIR FRANCE;AF1542;ARRIVED;;-12
28.05.18 08:20;28.05.18 08:43;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1925;ARRIVED;;23
28.05.18 08:25;28.05.18 09:14;Zurich;SWISS;LX2802;ARRIVED;;49
28.05.18 08:30;28.05.18 08:34;Frankfurt;LUFTHANSA;LH1212;ARRIVED;;4
28.05.18 08:40;28.05.18 08:50;Dusseldorf;EUROWINGS;EW9742;ARRIVED;;10
28.05.18 08:45;28.05.18 08:48;Vienna;AUSTRIAN;OS571;ARRIVED;;3
28.05.18 08:50;28.05.18 08:32;Berlin SXF;EASYJET;EZY1590;ARRIVED;;-18
28.05.18 08:50;28.05.18 09:10;Barcelona;VUELING;VY6207;ARRIVED;;20
28.05.18 08:55;28.05.18 09:00;Munich;LUFTHANSA;LH2382;ARRIVED;;5
28.05.18 08:55;28.05.18 09:05;Amsterdam;EASYJET;EZY1354;ARRIVED;;10
28.05.18 09:05;28.05.18 08:57;Paris ORY;EASYJET;EZS1398;ARRIVED;;-8
28.05.18 09:10;28.05.18 09:09;London LGW;EASYJET;EZY8462;ARRIVED;;-1
28.05.18 09:15;28.05.18 09:03;New York;SWISS;LX023;ARRIVED;;-12
28.05.18 09:20;28.05.18 09:20;London LHR;BRITISH AIRWAYS;BA724;ARRIVED;;0
28.05.18 09:25;28.05.18 09:28;Brussels;EASYJET;EZS1534;ARRIVED;;3
28.05.18 09:35;28.05.18 09:24;Ajaccio;EASYJET;EZS1306;ARRIVED;;-11
28.05.18 09:35;28.05.18 09:37;London LHR;SWISS;LX359;ARRIVED;;2
28.05.18 09:40;28.05.18 09:38;Porto;EASYJET;EZY1452;ARRIVED;;-2
28.05.18 09:40;28.05.18 09:53;Paris CDG;AIR FRANCE;AF1642;ARRIVED;;13
28.05.18 09:45;28.05.18 10:12;Warsaw;LOT POLISH AIRLINES;LO417;ARRIVED;;27
28.05.18 10:05;28.05.18 10:04;Barcelona;EASYJET;EZS1402;ARRIVED;;-1
28.05.18 10:05;28.05.18 10:06;Frankfurt;LUFTHANSA;LH1214;ARRIVED;;1
28.05.18 10:15;28.05.18 10:57;London LTN;EASYJET;EZY2051;ARRIVED;;42
28.05.18 10:20;28.05.18 10:21;Rome FCO;EASYJET;EZS1344;ARRIVED;;1
28.05.18 10:20;28.05.18 10:28;Zurich;SWISS;LX2804;ARRIVED;;8
28.05.18 10:25;28.05.18 11:36;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK613;ARRIVED;;71
28.05.18 10:30;28.05.18 10:47;Athens;AEGEAN AIRLINES;A3854;ARRIVED;;17
28.05.18 10:35;28.05.18 10:27;Beirut;MEA MIDDLE EAST AIRLINES;ME213;ARRIVED;;-8
28.05.18 10:35;28.05.18 10:39;Brussels;BRUSSELS AIRLINES;SN2713;ARRIVED;;4
28.05.18 10:35;28.05.18 10:39;Istanbul IST;TURKISH AIRLINES;TK1917;ARRIVED;;4
28.05.18 10:45;28.05.18 11:04;London LGW;EASYJET;EZS8464;ARRIVED;;19
28.05.18 10:55;28.05.18 10:43;Rome FCO;ALITALIA;AZ576;ARRIVED;;-12
28.05.18 10:55;28.05.18 10:48;Catania;EASYJET;EZS1562;ARRIVED;;-7
28.05.18 11:00;28.05.18 10:52;London LHR;BRITISH AIRWAYS;BA726;ARRIVED;;-8
28.05.18 11:10;28.05.18 11:00;Alicante;EASYJET;EZS1426;ARRIVED;;-10
28.05.18 11:10;28.05.18 11:15;Paris CDG;AIR FRANCE;AF1842;ARRIVED;;5
28.05.18 11:10;28.05.18 11:22;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1927;ARRIVED;;12
28.05.18 11:25;28.05.18 11:22;Madrid;SWISS;LX2043;ARRIVED;;-3
28.05.18 11:25;28.05.18 11:38;London LCY;BRITISH AIRWAYS;BA2281;ARRIVED;;13
28.05.18 11:30;28.05.18 11:25;Madrid;IBERIA;IB3480;ARRIVED;;-5
28.05.18 11:30;28.05.18 11:46;London LHR;SWISS;LX353;ARRIVED;;16
28.05.18 11:35;28.05.18 11:45;Pristina;EASYJET;EZS1484;ARRIVED;;10
28.05.18 11:35;28.05.18 11:50;Paris ORY;EASYJET;EZY1396;ARRIVED;;15
28.05.18 11:35;28.05.18 12:04;Palerme;EASYJET;EZS1576;ARRIVED;;29
28.05.18 11:40;28.05.18 11:38;Moscow SVO;AEROFLOT;SU2380;ARRIVED;;-2
28.05.18 11:40;28.05.18 11:43;Porto;EASYJET;EZS1454;ARRIVED;;3
28.05.18 11:40;28.05.18 12:01;Prague;SWISS;LX1473;ARRIVED;;21
28.05.18 11:50;28.05.18 11:30;Faro;EASYJET;EZS1462;ARRIVED;;-20
28.05.18 11:50;28.05.18 11:55;Lisbon;TAP PORTUGAL;TP952;ARRIVED;;5
28.05.18 11:50;28.05.18 11:55;Stockholm;SAS SCANDINAVIAN AIRLINES;SK2615;ARRIVED;;5
28.05.18 11:50;28.05.18 12:10;Lisbon;EASYJET;EZS1444;ARRIVED;;20
28.05.18 12:05;28.05.18 12:14;Dublin;SWISS;LX411;ARRIVED;;9
28.05.18 12:10;28.05.18 12:24;London LHR;BRITISH AIRWAYS;BA728;ARRIVED;;14
28.05.18 12:10;28.05.18 12:42;Luxembourg;LUXAIR;LG8365;ARRIVED;;32
28.05.18 12:15;28.05.18 12:19;Naples;EASYJET;EZY1554;ARRIVED;;4
28.05.18 12:15;28.05.18 12:28;Paris CDG;AIR FRANCE;AF1742;ARRIVED;;13
28.05.18 12:20;28.05.18 12:22;London LCY;SWISS;LX443;ARRIVED;;2
28.05.18 12:25;28.05.18 12:38;Oslo;SAS SCANDINAVIAN AIRLINES;SK4631;ARRIVED;;13
28.05.18 12:30;28.05.18 13:05;Munich;LUFTHANSA;LH2384;ARRIVED;;35
28.05.18 12:35;28.05.18 12:31;Bordeaux;EASYJET;EZY1372;ARRIVED;;-4
28.05.18 12:45;28.05.18 12:59;Kiev;UKRAINE INTERNATIONAL;PS485;ARRIVED;;14
28.05.18 12:55;28.05.18 12:56;Porto;TAP PORTUGAL;TP938;ARRIVED;;1
28.05.18 12:55;28.05.18 15:08;Palma Mallorca;EASYJET;EZY1514;ARRIVED;;133
28.05.18 13:10;28.05.18 13:55;Zurich;SWISS;LX2824;ARRIVED;;45
28.05.18 13:15;28.05.18 13:10;Nantes;EASYJET;EZS1364;ARRIVED;;-5
28.05.18 13:15;28.05.18 13:20;Dubai;EMIRATES;EK089;ARRIVED;;5
28.05.18 13:20;28.05.18 13:29;Frankfurt;LUFTHANSA;LH1216;ARRIVED;;9
28.05.18 13:35;28.05.18 13:33;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1929;ARRIVED;;-2
28.05.18 13:40;28.05.18 13:50;Manchester;EASYJET;EZY1949;ARRIVED;;10
28.05.18 13:50;28.05.18 13:53;Paris CDG;AIR FRANCE;AF1442;ARRIVED;;3
28.05.18 13:55;28.05.18 13:41;Istanbul IST;TURKISH AIRLINES;TK1921;ARRIVED;;-14
28.05.18 13:55;28.05.18 14:13;Nice;EASYJET;EZS1380;ARRIVED;;18
28.05.18 14:00;28.05.18 14:07;Bucharest;WIZZ AIR;W63087;ARRIVED;;7
28.05.18 14:00;28.05.18 14:25;Edinburgh;EASYJET;EZY6905;ARRIVED;;25
28.05.18 14:00;28.05.18 14:28;Zurich;SWISS;LX2806;ARRIVED;;28
28.05.18 14:10;28.05.18 13:45;Kuwait;KUWAIT AIRWAYS;KU161;ARRIVED;;-25
28.05.18 14:15;28.05.18 14:19;Frankfurt;LUFTHANSA;LH1218;ARRIVED;;4
28.05.18 14:20;28.05.18 14:33;Budapest;EASYJET;EZS1334;ARRIVED;;13
28.05.18 14:20;28.05.18 14:44;Barcelona;EASYJET;EZS1412;ARRIVED;;24
28.05.18 14:25;28.05.18 14:18;Madrid;IBERIA;IB3490;ARRIVED;;-7
28.05.18 14:30;28.05.18 14:34;London LHR;BRITISH AIRWAYS;BA730;ARRIVED;;4
28.05.18 14:30;28.05.18 14:54;London LGW;EASYJET;EZS8466;ARRIVED;;24
28.05.18 14:40;28.05.18 14:33;Jeddah;SAUDIA;SV237;ARRIVED;;-7
28.05.18 14:45;28.05.18 14:22;Algiers;AIR ALGERIE;AH2046;ARRIVED;;-23
28.05.18 14:45;28.05.18 14:54;Pise;EASYJET;EZS1564;ARRIVED;;9
28.05.18 14:50;28.05.18 14:51;Olbia;EASYJET;EZS1502;ARRIVED;;1
28.05.18 14:55;28.05.18 14:49;Malaga;EASYJET;EZS1432;ARRIVED;;-6
28.05.18 15:05;28.05.18 15:04;Marrakech;SWISS;LX2201;ARRIVED;;-1
28.05.18 15:25;28.05.18 15:41;Rome FCO;VUELING;VY6944;ARRIVED;;16
28.05.18 15:30;28.05.18 15:22;Sofia;WIZZ AIR;W64319;ARRIVED;;-8
28.05.18 15:30;28.05.18 15:25;Porto;EASYJET;EZY1456;ARRIVED;;-5
28.05.18 15:55;28.05.18 15:49;Dusseldorf;EUROWINGS;EW9746;ARRIVED;;-6
28.05.18 15:55;28.05.18 15:52;Dublin;AER LINGUS;EI684;ARRIVED;;-3
28.05.18 16:05;28.05.18 16:11;Munich;LUFTHANSA;LH2386;ARRIVED;;6
28.05.18 16:10;28.05.18 16:03;Liverpool;EASYJET;EZY7283;ARRIVED;;-7
28.05.18 16:15;28.05.18 16:14;Paris CDG;AIR FRANCE;AF1142;ARRIVED;;-1
28.05.18 16:15;28.05.18 16:22;London LGW;EASYJET;EZY8474;ARRIVED;;7
28.05.18 16:20;28.05.18 16:12;Casablanca;ROYAL AIR MAROC;AT930;ARRIVED;;-8
28.05.18 16:20;28.05.18 16:17;London LTN;EASYJET;EZY2061;ARRIVED;;-3
28.05.18 16:25;28.05.18 17:02;Barcelona;EASYJET;EZY1406;ARRIVED;;37
28.05.18 16:30;28.05.18 16:34;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1931;ARRIVED;;4
28.05.18 16:30;28.05.18 17:29;Brussels;BRUSSELS AIRLINES;SN2719;ARRIVED;;59
28.05.18 16:40;28.05.18 16:43;Tel Aviv;EASYJET;EZS1526;ARRIVED;;3
28.05.18 16:45;28.05.18 16:52;London LHR;BRITISH AIRWAYS;BA732;ARRIVED;;7
28.05.18 16:50;28.05.18 16:56;Luxembourg;LUXAIR;LG8363;ARRIVED;;6
28.05.18 16:50;28.05.18 17:01;Vienna;AUSTRIAN;OS581;ARRIVED;;11
28.05.18 16:55;;Lisbon;EASYJET;EZY1448;CANCELLED;;
28.05.18 16:55;28.05.18 17:00;London LCY;SWISS;LX435;ARRIVED;;5
28.05.18 17:00;28.05.18 17:40;London LHR;SWISS;LX355;ARRIVED;;40
28.05.18 17:05;28.05.18 17:21;Toulouse;EASYJET;EZY1474;ARRIVED;;16
28.05.18 17:05;28.05.18 17:43;Palma Mallorca;EASYJET;EZY1516;ARRIVED;;38
28.05.18 17:10;28.05.18 17:12;Rome FCO;ALITALIA;AZ578;ARRIVED;;2
28.05.18 17:10;28.05.18 17:32;Frankfurt;LUFTHANSA;LH1222;ARRIVED;;22
28.05.18 17:15;28.05.18 17:18;Paris CDG;AIR FRANCE;AF1342;ARRIVED;;3
28.05.18 17:15;28.05.18 17:39;Santiago C;EASYJET;EZS1338;ARRIVED;;24
28.05.18 17:25;28.05.18 17:36;Ibiza;EASYJET;EZS1520;ARRIVED;;11
28.05.18 17:30;28.05.18 17:15;Istanbul IST;TURKISH AIRLINES;TK1919;ARRIVED;;-15
28.05.18 17:30;28.05.18 18:00;Porto;SWISS;LX2079;ARRIVED;;30
28.05.18 17:30;28.05.18 18:30;Lisbon;TAP PORTUGAL;TP948;ARRIVED;;60
28.05.18 17:45;28.05.18 17:41;Munich;EASYJET;EZS1314;ARRIVED;;-4
28.05.18 17:45;28.05.18 17:53;Vienna;EASYJET;EZS1486;ARRIVED;;8
28.05.18 17:45;28.05.18 18:07;Zurich;SWISS;LX2808;ARRIVED;;22
28.05.18 17:45;28.05.18 19:05;Barcelona;VUELING;VY6201;ARRIVED;;80
28.05.18 17:50;28.05.18 17:48;Lille;EASYJET;EZS1472;ARRIVED;;-2
28.05.18 17:55;28.05.18 18:02;Nice;EASYJET;EZS1390;ARRIVED;;7
28.05.18 17:55;28.05.18 18:14;Lisbon;SWISS;LX2093;ARRIVED;;19
28.05.18 17:55;28.05.18 18:25;London LHR;BRITISH AIRWAYS;BA734;ARRIVED;;30
28.05.18 18:00;28.05.18 17:56;Hamburg;EASYJET;EZS1458;ARRIVED;;-4
28.05.18 18:00;28.05.18 19:02;Frankfurt;LUFTHANSA;LH1224;ARRIVED;;62
28.05.18 18:10;;Brussels;BRUSSELS AIRLINES;SN2721;CANCELLED;;
28.05.18 18:10;28.05.18 18:27;Helsinki;FINNAIR;AY1533;ARRIVED;;17
28.05.18 18:15;28.05.18 18:36;Moscow DME;SWISS;LX1337;ARRIVED;;21
28.05.18 18:15;28.05.18 19:09;Stockholm;EASYJET;EZS1574;ARRIVED;;54
28.05.18 18:25;28.05.18 18:42;Athens;SWISS;LX1823;ARRIVED;;17
28.05.18 18:35;28.05.18 19:24;Brussels;EASYJET;EZS1536;ARRIVED;;49
28.05.18 18:35;28.05.18 20:24;Zurich;SWISS;LX2810;ARRIVED;;109
28.05.18 18:40;28.05.18 18:36;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1933;ARRIVED;;-4
28.05.18 18:45;28.05.18 20:02;Frankfurt;LUFTHANSA;LH1226;ARRIVED;;77
28.05.18 18:50;28.05.18 19:40;Amsterdam;EASYJET;EZS1356;ARRIVED;;50
28.05.18 18:55;28.05.18 19:32;Warsaw;LOT POLISH AIRLINES;LO415;ARRIVED;;37
28.05.18 19:05;28.05.18 19:44;Paris ORY;EASYJET;EZS1394;ARRIVED;;39
28.05.18 19:20;28.05.18 19:22;Vienna;AUSTRIAN;OS575;ARRIVED;;2
28.05.18 19:20;28.05.18 20:38;Porto;TAP PORTUGAL;TP942;ARRIVED;;78
28.05.18 19:30;28.05.18 19:38;Madrid;IBERIA;IB3486;ARRIVED;;8
28.05.18 19:35;28.05.18 20:09;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK617;ARRIVED;;34
28.05.18 19:35;28.05.18 20:35;London LGW;EASYJET;EZS8478;ARRIVED;;60
28.05.18 19:35;28.05.18 20:50;Munich;LUFTHANSA;LH2388;ARRIVED;;75
28.05.18 19:40;28.05.18 19:29;Dusseldorf;EUROWINGS;EW9748;ARRIVED;;-11
28.05.18 19:40;28.05.18 20:06;Paris CDG;AIR FRANCE;AF1042;ARRIVED;;26
28.05.18 19:50;28.05.18 19:15;Dubai;EMIRATES;EK083;ARRIVED;;-35
28.05.18 19:55;28.05.18 20:14;London LHR;SWISS;LX349;ARRIVED;;19
28.05.18 20:15;28.05.18 20:53;London LCY;BRITISH AIRWAYS;BA2287;ARRIVED;;38
28.05.18 20:20;28.05.18 19:56;Berlin SXF;EASYJET;EZY1596;ARRIVED;;-24
28.05.18 20:35;28.05.18 21:11;Brussels;BRUSSELS AIRLINES;SN2723;ARRIVED;;36
28.05.18 20:35;28.05.18 21:19;London LHR;BRITISH AIRWAYS;BA736;ARRIVED;;44
28.05.18 20:35;28.05.18 22:10;Brussels;EASYJET;EZY1538;ARRIVED;;95
28.05.18 20:40;28.05.18 20:18;Moscow SVO;AEROFLOT;SU2382;ARRIVED;;-22
28.05.18 20:45;28.05.18 21:35;Venice;EASYJET;EZY3325;ARRIVED;;50
28.05.18 20:45;28.05.18 21:42;Bristol;EASYJET;EZY6157;ARRIVED;;57
28.05.18 20:50;28.05.18 21:02;Luxembourg;LUXAIR;LG8367;ARRIVED;;12
28.05.18 20:55;28.05.18 21:33;Birmingham;EASYJET;EZY1492;ARRIVED;;38
28.05.18 21:00;28.05.18 21:20;Manchester;EASYJET;EZY1953;ARRIVED;;20
28.05.18 21:00;28.05.18 21:24;Porto;EASYJET;EZY1460;ARRIVED;;24
